df1.product,df1.route,df1.tons,df1.usd
3,1,65.494,14600
3,2,50.108,12060
3,2,168,21186
3,1,7000,72980
3,1,12738.566,82542
3,1,42.189,13024
3,1,10000,79695
3,1,7500,77785
3,1,12773.885,84621
3,1,44.21,17109
3,1,4940,65272
3,4,10,5141
3,1,761.434,36346
3,1,600,33317
3,1,755,37897
3,1,8014.232,75148
3,1,22.48,7525
3,1,400,28758
3,1,67.21,14103
3,1,22.51,7036
3,1,1500,47587
3,1,2.815,1817
3,1,477.71,31427
3,1,1112,42692
3,1,8.864,4409
3,1,16.775,7277
3,1,3000,58701
3,1,0.04,130
3,3,0.05,431
3,1,1.14,1424
3,1,18.415,7616
3,1,295.64,25611
3,1,16.008,6618
3,1,5.496,4701
3,1,7.397,4157
3,1,22.29,6449
3,2,0.092,243
4,1,25,4459
4,1,959,31263
4,1,186246.201,98434
4,1,79028.352,96168
4,1,47576.094,92066
4,1,5400,56003
4,1,100,10944
4,1,1800,40287
4,1,3702.939,50980
4,1,480,24041
4,1,743.743,30817
4,1,920.01,31407
4,1,9425.49,65126
4,1,41645.482,90474
4,1,282098.455,98829
4,1,340396.706,98917
4,1,12400,72544
4,1,1247.36,34190
4,1,8346.574,65529
4,1,2700,45075
4,1,33003.219,87952
4,1,14476.508,73508
4,1,1156.889,33858
4,1,8415.68,64317
4,1,26611.53,84841
4,1,147264.055,98083
4,1,1500,37093
4,1,18796.918,79644
4,1,6200,57974
4,1,40051.064,90400
4,1,5290,56758
4,1,8000,63354
4,1,160656.667,98219
4,1,368606.54,98935
4,1,716.28,28381
4,1,17850,79012
4,1,781.53,29606
4,1,2887.04,46151
4,1,5764.159,58118
4,1,1000,31475
4,1,38635.926,89831
4,1,8370.35,63814
4,1,1388.14,35467
4,1,1500,37914
4,1,8398.638,63133
4,1,114946.577,97353
4,1,159248.445,98220
4,1,199688.09,98497
4,1,2120,42591
4,1,1290.04,34533
4,1,4320,52342
4,1,6296.909,57998
4,1,9562.07,66094
4,1,20077.453,80282
4,1,13665.522,72723
4,5,177949.49,98441
4,1,1259.078,35553
4,1,10900,70544
4,1,69542.014,95165
4,1,72071.63,95473
4,1,77249.792,95666
4,1,118262.843,97589
4,1,201617.2,98540
4,1,209089.613,98569
4,1,1410078.781,99232
4,5,20566.22,80328
4,1,25340.97,84022
4,1,30170.645,87297
4,1,40095,90737
4,5,38025.035,90663
4,1,37709.891,88953
4,1,21.84,4311
4,1,120.11,12364
4,1,1535.528,37111
4,1,9238.66,66523
4,1,29840.849,86715
4,1,4050.36,52941
4,1,4917.55,56515
4,1,19561.562,79776
4,1,36537.34,88772
4,1,12566,71478
4,1,16000,75372
4,1,28603.925,85140
4,1,31830.43,88942
4,1,32228.86,88887
4,5,42280,91628
4,1,16806.963,76505
4,1,20.187,3832
4,1,677.375,26532
4,5,54180,93488
4,1,44983.585,91470
4,1,51271.811,92478
4,1,71755.657,95257
4,1,1014.72,31112
4,1,2540.49,44448
4,1,57837.063,93532
4,1,121198.184,97513
4,1,60392.452,94066
4,5,380,21186
4,1,20933.058,81292
4,1,2500,44339
4,1,82.972,10082
4,1,999.501,31391
4,1,3200,47159
4,5,400,22469
4,1,6188.34,58526
4,1,3237.643,47532
4,1,29625.916,86927
4,1,50,7330
4,1,782.71,29780
4,1,73492.331,95391
4,1,138613.003,97981
4,1,280216.193,98794
4,1,1075156.716,99195
4,3,14,5476
4,1,12,4913
4,1,231.484,24265
4,1,1000,32311
4,1,200,19792
4,1,2904.79,46758
4,1,140,19014
4,2,8000,60151
4,2,18000,75236
4,2,19140,76695
4,1,27.092,4309
4,1,1089.516,33665
4,1,27595.576,84277
4,1,27623.17,84847
4,1,2873.25,46090
4,1,313,18788
4,1,6800,59487
4,5,39606.82,90980
4,1,82466.945,96018
4,5,19500,79402
4,5,12500,73344
4,1,20992.763,81179
4,5,14719.705,76275
4,1,16213.102,75850
4,5,15141.43,75604
4,1,11916.589,71385
4,1,16908.703,76986
4,2,165,15045
4,1,193.396,15820
4,1,7123.98,61423
4,1,862353.72,99147
4,1,192826.4,98487
4,1,37410.7,90056
4,1,1050,31930
4,1,59700.6,93618
4,1,10970,69693
4,1,80286.527,96116
4,1,151137.864,98055
4,1,22388.411,80869
4,1,4500,53698
4,1,5700,57779
4,1,6360.311,59482
4,1,7996.027,64090
4,1,518238.81,99042
4,1,2950,47493
4,1,648.991,26331
4,1,916.48,30391
4,1,24414,83057
4,1,27860.655,84909
4,1,141.04,13358
4,1,11012.628,69282
4,1,993.74,31339
4,1,20134.276,79409
4,1,20997,81516
4,1,177328.025,98375
4,1,500,23830
4,1,15012,75469
4,1,2300,43812
4,1,15500,75277
4,1,63904.785,94636
5,1,24000,83143
5,1,25000,83212
5,1,2833.57,51493
5,3,0.09,93
5,1,8480.939,62694
5,1,208,21919
5,1,245.455,14606
5,1,100,15715
5,1,200,22215
5,1,213.19,22814
5,1,2043.244,40610
5,1,368.5,28659
5,1,160,20059
5,1,9200,65153
5,1,100,15666
5,1,3622.221,48453
5,1,365,28294
5,1,75,13984
5,1,9201.404,64593
5,1,141.017,20452
5,1,592,34397
5,1,100,15666
5,1,4537.75,66085
5,1,500,23616
5,1,1003.661,31225
5,1,1178.446,33095
5,1,571.665,26143
5,1,2510.574,43692
5,1,1404,37021
5,1,2835.614,45586
5,1,2088.268,41055
5,1,270,18638
5,1,405,22416
5,1,16634.583,72479
5,1,12072.462,71491
5,1,1350,36777
5,1,1566,38514
5,1,6522.394,59604
5,1,1750,42338
5,1,270,18864
5,1,500,25574
5,3,1.2,3532
5,1,15481.645,69180
5,1,880.318,30683
5,1,4410,52981
5,1,2500,47604
5,1,405,22369
5,1,1647,37432
5,1,2646,44274
5,1,2538,45886
5,1,5001.031,55027
5,1,3892.838,46768
5,1,1174.155,33386
5,1,7161.458,59680
5,1,54940.135,92476
5,2,598.06,19319
5,2,223.56,22354
5,4,6.15,2508
5,4,199.38,20215
5,5,2000.02,41265
5,1,27,5362
5,1,196,18029
5,1,13405.71,73662
5,1,2951.786,45239
5,1,27150,87398
5,1,1.331,332
5,1,12714,66574
5,1,22500,77303
5,1,996.487,28166
5,1,17000,78882
5,1,2604.359,43534
5,1,11088.793,67362
5,2,0.225,392
5,1,2966.922,45416
5,1,2.068,635
5,4,6,2419
5,4,18,5167
5,1,8.6,5864
5,1,216,16440
5,1,270,18842
5,1,0.2,341
5,1,4428,54002
5,1,119080.883,97303
5,1,25.008,6673
5,1,10198.98,69872
5,1,36489.689,87558
5,1,11.44,4288
5,1,14604.44,68353
5,1,49292.185,91009
5,1,10,5395
5,1,9126,65708
5,1,191.75,22140
5,1,2350,38715
5,1,9815.208,61118
5,1,1080,31922
5,1,54644.401,92394
5,1,0.975,741
5,1,1080,31977
5,1,78,13208
5,1,6507,62197
5,1,25,7231
5,1,140,17741
5,1,160,19069
5,1,405,22476
5,1,24,5720
5,1,8386,59175
5,1,31722.579,86157
5,1,135,12304
5,1,24,6628
5,1,24.75,3650
5,1,14283,74537
5,1,270,17227
5,1,9384.538,62939
5,1,60.03,19902
5,3,0.001,64
5,1,0.154,935
5,1,8721,66019
5,1,898,30652
5,1,3240,49318
5,1,55567.032,92495
5,1,42052.937,90266
5,1,64625.845,94067
5,1,25120.5,81147
5,1,120,17282
5,1,693.3,26808
5,1,200,21437
5,1,20,6747
5,1,140,20109
5,1,3240,48789
5,1,4929.8,54224
5,1,6000,58804
5,1,816,30117
5,1,0.013,268
5,1,270,17232
5,1,9677.779,65246
5,1,58771.072,91635
5,1,540,26671
5,1,985,40535
5,1,1,976
5,1,23,6435
5,1,38000,87685
5,1,113116.7,97045
5,1,540,25646
5,2,0.009,20
5,1,0.02,42
5,1,459,23155
5,1,11469.865,69113
5,1,14119.682,72037
5,1,18000,76598
5,1,97679.661,95987
5,1,2916,45382
5,1,1040,34337
5,1,2700,46358
5,1,780,30386
5,1,1.92,1401
5,1,318.24,27114
5,1,15,6266
5,1,1008,30707
5,1,13770,73725
5,1,260,20288
5,1,40.02,15357
5,3,0.003,250
5,1,0.75,3147
5,1,27500,81856
5,1,8397,65143
5,1,30700,84893
5,1,300,19688
5,1,2025,40097
5,1,4.266,2310
5,1,4574.5,64052
5,3,0.009,256
5,3,0.903,4349
5,1,44.316,14732
5,2,216,14440
5,2,368.4,20438
5,2,433,21333
5,2,606,24688
5,2,1600.8,35948
5,2,1931,42996
5,1,28500,84292
5,1,1716,40322
5,1,2241.86,39171
5,1,43396,90974
6,1,8500,56901
6,1,15849,63376
6,1,15708,64792
6,1,11800,60762
6,1,32949.106,78587
6,1,7900,53695
6,2,160,10198
6,1,0.12,135
6,2,0.028,27
6,2,600,18412
6,2,1200,25505
6,1,18170,69254
6,1,12035.022,59975
6,1,44202,83077
6,1,12850,61569
6,1,27050,74777
6,2,50,4733
6,1,10000,57623
6,4,0.19,221
6,2,2499.37,34443
6,2,4000,40735
6,2,18157.28,64881
6,1,1,1213
6,1,11000,57815
6,1,45625.106,83206
6,2,25,3002
6,1,48916.145,82235
6,2,10337.51,54698
6,1,43500,80299
6,2,336,13768
6,2,2548,33878
6,1,20010.17,66768
6,2,8564.59,52247
6,1,85000,92797
6,2,2310,33771
6,1,26546.255,74764
1,2,151.57,11814
1,2,0.204,2624
1,1,311.824,43402
1,1,4400,42625
1,2,12.4,9835
1,1,502.712,52736
1,3,1,1918
1,3,37.75,27540
1,1,47.817,17443
1,1,0.12,58
1,3,0.02,47
1,4,67.5,3915
1,1,520,25567
1,1,4600,43322
1,1,15500,61634
1,1,518.24,23472
1,1,24949.14,70598
1,2,704.04,22118
1,1,28815.591,73739
1,4,0.025,27
1,2,2,1237
1,2,27.864,7140
1,2,8400,50291
1,2,11600,57053
1,2,14000,59199
1,1,501.49,27161
1,4,0.05,46
1,2,28,4067
1,1,27500,73713
1,1,135.77,30901
1,1,200,16051
1,2,1500,26834
1,2,17000,64328
1,1,101.696,14115
1,1,35.986,15183
1,1,268.206,31887
1,1,1.5,1334
2,1,6000,60960
2,1,28484.722,83172
2,1,57722.892,91888
2,1,5000,54892
2,1,32991.584,86986
2,1,10000,64106
2,1,1565.56,34501
2,1,2655.389,42252
2,1,16.84,3836
2,1,36220.211,88666
2,1,10000,71254
2,1,3000,47307
2,1,23280.393,80779
2,1,44960.74,92620
2,1,83653.28,95737
2,1,2620.619,44435
2,1,9241.913,63716
2,1,34.29,5393
2,1,6672.28,60831
2,1,12000,72717
2,1,10000,65507
2,1,93.46,10122
2,1,231.789,17179
2,1,1600.791,48343
2,1,2217.363,40639
2,1,104.875,15869
2,1,3093.154,45354
2,1,3597.66,49984
2,1,390.479,21017
2,1,131.4,12801
2,1,367.375,26572
2,1,132,11970
2,1,10478.072,66118
2,1,13844.37,73525
2,1,2500,44613
2,1,2000,41332
2,1,7412.667,59565
2,1,3000,44954
2,1,274.35,24734
2,1,7538.17,61096
2,1,157.5,18540
2,1,26.25,7444
2,1,298.034,19277
2,1,19487.63,78011
2,1,20240.045,79849
2,1,42352.818,96389
2,1,576,34545
2,1,40.725,9558
2,1,61.4,11876
2,1,28200,86138
2,1,73425.785,94753
2,1,5001.51,54750
2,1,2500,44613
2,1,28531.26,87155
2,1,520,23140
2,1,26.25,8055
2,1,5420.65,55314
2,1,8000,63880
2,1,29150.167,88868
2,1,89439.209,97598
2,1,3466.78,48359
2,1,6444.58,55260
2,1,270.925,23594
2,1,3038.949,47614
2,1,25252.425,85538
2,1,115219.195,97129
2,1,19,5744
2,1,52.475,10340
2,1,66864.53,94524
2,1,2100.41,42093
2,1,3435,46508
2,1,41949.908,88961
2,1,57811.012,93437
2,1,69483.882,95628
2,1,7700,64487
2,1,31746.683,86440
2,1,53321.42,90962
2,1,12000,70614
2,1,34735.355,88949
2,1,113882.339,97476
2,2,20.16,7148
2,1,18,9221
2,1,62999.663,92839
2,1,592.778,26660
2,1,34.56,8688
2,1,50.82,9669
2,1,16,5639
2,1,9953.715,63714
2,1,102975,96870
2,1,112011.001,97308
2,1,26219.97,81886
2,1,10.97,12957
2,1,925.828,29707
2,1,1690,36771
2,1,408.302,19677
2,1,700,26152
2,1,998.77,29914
2,1,2494.487,40784
2,1,6703.78,56503
2,1,6705.25,57496
2,1,40000,89116
2,1,36000,87737
2,1,95.38,9914
2,1,14562.51,72397
2,1,15248.696,73671
2,1,1270.682,32292
2,1,3023.45,46810
2,1,4850.977,56239
2,1,161.97,12195
2,1,30763,85901
3,1,1000,40593
3,1,124.275,20183
3,1,298.26,29184
3,1,13100,83485
3,1,21.823,8194
3,1,6000,69944
3,2,50.198,13372
3,1,521.955,37032
3,1,273.405,28825
3,2,175.378,23123
3,2,200.43,24711
3,1,1030.672,43546
3,1,0.36,496
3,1,30143.203,94038
3,1,2000,52185
3,2,68.06,15861
3,2,73.04,16133
3,2,292.16,29723
3,4,445.24,35956
3,1,1900,51188
3,1,3530.6,62164
3,1,24.855,8286
3,1,1000,41841
3,2,294.595,28953
3,2,300.648,29078
3,2,132.56,21202
3,1,99.42,18570
3,1,99.42,18608
3,2,168,21650
3,1,260.89,24898
3,1,2618.64,56188
3,1,37886.191,95831
3,1,22760.475,91964
3,2,23.306,7994
3,1,19.67,7801
3,1,121.434,16583
3,1,1.134,1583
3,1,1.33,2780
3,2,10.8,4005
3,1,1113.809,43632
3,1,23002.866,91662
3,1,250,23087
3,1,17820.041,88968
3,1,438.566,29410
3,2,128.234,19463
3,1,22.28,7531
3,1,500,32027
3,1,66.95,14135
3,1,44.53,10824
3,1,988.65,41572
3,2,1500,44690
3,1,372.601,32511
3,1,500,30939
3,1,4000,64096
3,1,5000,69020
3,3,0.01,55
3,1,2011.35,52795
3,2,1.987,1599
3,1,8.733,4653
3,2,0.221,575
4,1,1490.784,36900
4,1,116453.699,97626
4,1,94377.323,97043
4,1,51383.872,93136
4,1,32811.726,87793
4,1,29000,85866
4,1,27361.948,85708
4,1,1666.63,39299
4,1,1750,40493
4,1,4604.877,55070
4,1,2200,44331
4,1,535.77,24965
4,1,2800,46438
4,1,3146.929,48732
4,1,10734.395,69609
4,1,15704.975,76268
4,1,133407.139,98000
4,1,334973.773,98916
4,1,6832.901,60459
4,1,3750,51768
4,1,8221.212,64834
4,1,2683.845,44731
4,1,26227.882,84700
4,1,28501.72,85613
4,1,3950,52919
4,1,700,27985
4,1,100,10922
4,1,2300,43823
4,1,27437.414,86345
4,1,1611,39652
4,1,101484.857,97293
4,1,2200,42452
4,1,2000,40250
4,1,22993.408,83992
4,1,13413.137,71855
4,1,3500,48959
4,1,12502.553,73516
4,1,1262.65,35544
4,1,131738.887,97961
4,1,249644.831,98758
4,1,672.1,27622
4,1,2513.665,44368
4,1,220.15,16894
4,1,27380,86189
4,1,4316.02,52742
4,1,39555.44,90108
4,1,4900,56618
4,1,7100,61265
4,1,4064.02,53646
4,1,13220,73411
4,1,1104.77,32665
4,1,47.743,7000
4,1,3356.317,49488
4,1,135541.036,98001
4,1,144920.91,98135
4,1,152676.18,98069
4,5,14036.741,73746
4,1,12600,73407
4,1,4020.82,51387
4,1,3238.858,47547
4,1,100,11428
4,1,13287.82,73260
4,1,1050,33696
4,1,70,9384
4,1,652.43,26187
4,5,84623.63,96505
4,1,245.386,17624
4,1,21450,81652
4,1,22306.555,82112
4,1,69280.849,95577
4,1,72025.353,95539
4,1,106086.907,97383
4,1,146421.172,98147
4,1,147970.298,98175
4,1,1225450.015,99219
4,5,41511.945,91099
4,1,94043.415,96844
4,1,91359.73,96824
4,1,24809.78,84579
4,5,41260.865,91095
4,1,5779.105,59097
4,1,25678.035,84091
4,1,7800,62421
4,1,12082.347,72303
4,1,31717.3,87874
4,1,21506.64,82388
4,1,25476.199,85153
4,1,34615.78,88624
4,1,69371.49,95647
4,1,17520,77063
4,1,38270.35,89372
4,1,31711.288,89180
4,1,59914.522,94406
4,1,52683.788,93998
4,1,61196.155,94528
4,5,39630.86,90940
4,1,24695.467,85162
4,1,30500,86289
4,1,117491.606,97489
4,1,27312.412,85566
4,1,14450,74953
4,1,93949.169,97024
4,1,62900.389,94664
4,5,95497.265,96851
4,5,10050,67563
4,1,6466,61692
4,1,35124.447,89335
4,1,8753.705,65539
4,1,6000,57948
4,1,1782.67,39727
4,1,12867.772,72981
4,1,6182.984,57702
4,1,6400,58961
4,1,30754.652,87801
4,5,3100,47280
4,1,3895.325,52210
4,1,62194.052,94875
4,1,1876.359,40764
4,1,5240.877,57306
4,1,2342,44104
4,1,638.052,26063
4,1,6850.708,62555
4,1,32697.094,87923
4,1,200325.285,98509
4,1,886045.771,99166
4,1,200,24216
4,1,6000,59836
4,1,220,20547
4,1,3055.44,47113
4,1,29277.029,85553
4,1,9180.811,67963
4,1,37.363,6197
4,2,6500,57211
4,2,16500,74171
4,2,20540,78514
4,1,2716.1,45496
4,5,18836,79591
4,1,39195.585,89868
4,5,11520,70963
4,1,3843.68,51802
4,5,16150,77065
4,1,18323.11,78473
4,1,13500,74282
4,1,15000,74552
4,1,22282.51,81387
4,5,12500,73058
4,1,21075.385,80499
4,1,7872.855,63180
4,5,11670,70328
4,2,99.2,11646
4,1,51353.331,93975
4,1,13201.691,73107
4,1,17590.241,78711
4,1,1487394.182,99246
4,1,62230,94372
4,1,161.169,14767
4,1,184050.832,98521
4,1,65981.82,94833
4,1,32748.246,88516
4,1,239966.986,98691
4,5,6300,62358
4,1,385.175,21479
4,1,39354.695,91433
4,1,449599.595,99012
4,1,5292.409,56123
4,1,8469.508,64040
4,1,109.35,11190
4,1,1000,33053
4,1,10763.333,69713
4,1,13309.26,73631
4,1,36000,90711
4,1,137.146,11871
4,1,7681.787,64584
4,1,2481.167,44116
4,1,2297.029,44096
4,1,2117.35,41427
4,1,2269.6,43082
4,1,10148.46,67898
4,1,430,22760
4,1,7427,63231
4,1,126676.2,97830
4,1,900,30816
4,1,13084.86,73458
4,1,6600,60626
4,1,2000,40249
4,1,540,24215
4,1,50419.434,93211
4,1,23406.626,81667
4,1,38897.681,90777
5,1,24700,83450
5,1,65473,94068
5,1,25000,84505
5,1,9760.72,71018
5,1,2727,45917
5,1,540,27134
5,1,44,10279
5,1,128,17482
5,1,6066.052,56779
5,1,120,17178
5,1,620.151,35279
5,1,4200,52142
5,1,20,6008
5,1,1240,44390
5,1,1000,32980
5,1,120,16519
5,1,238,23398
5,1,4588.411,52300
5,3,2.4,3941
5,1,597.285,22754
5,1,47,10508
5,1,475,32350
5,1,12055.346,67568
5,1,40.678,12150
5,1,47,10508
5,1,70.5,13140
5,1,7589.289,75573
5,1,0.001,23
5,2,10,4028
5,1,702,29330
5,1,75,10240
5,1,45440.148,90255
5,1,18463.007,78918
5,1,107.5,11531
5,1,6791.521,57758
5,1,270,18381
5,1,243,17809
5,1,500,25661
5,1,17848.046,77836
5,1,3150,44701
5,1,2025,44493
5,1,250,18700
5,1,20632.913,79989
5,3,12.9,9062
5,1,1500,37008
5,1,25,4696
5,1,1500,38302
5,1,13766.474,72385
5,1,2916,50057
5,1,10378.959,67773
5,1,16133.899,75834
5,1,36.229,5305
5,1,1500,37263
5,1,918,30663
5,1,2021.769,40687
5,1,2013.833,40397
5,1,2538.76,41732
5,1,32490.563,86802
5,1,2600,40325
5,2,186.3,20827
5,4,0.09,60
5,4,449.73,28680
5,5,1500,37010
5,1,27,5714
5,1,17000,77166
5,1,3600,52704
5,1,8600,62700
5,1,38500,89482
5,1,27854.31,81117
5,1,10000,69252
5,1,39644.063,88647
5,1,27080.365,84902
5,1,6575,61203
5,1,33107.341,86961
5,2,4.98,2396
5,1,35094.646,87460
5,1,1500,35680
5,1,1579.115,36445
5,1,4.25,4439
5,1,4215.369,50370
5,2,3,1479
5,4,15,4276
5,1,4563,55064
5,1,5035.419,55429
5,1,127355.093,97668
5,3,0.002,10
5,1,14647.9,75268
5,1,26,6629
5,1,52,9797
5,1,77.835,12815
5,1,110193.002,97155
5,1,4752,55821
5,2,0.15,166
5,2,0.5,448
5,1,2100,45685
5,1,450.25,31565
5,1,6800,56064
5,1,17394.891,76768
5,1,1485,37427
5,1,22.36,8471
5,1,20,11709
5,1,1080,33276
5,1,183367.993,98273
5,1,1.745,1050
5,1,9234,67966
5,1,270,17536
5,1,270,17653
5,1,3375,49388
5,1,1350,38676
5,1,480,30416
5,1,79.8,14086
5,1,2430,44415
5,1,3337.45,46861
5,1,10900,67196
5,1,704,30725
5,1,38892.1,90472
5,1,90,14546
5,1,13635,73873
5,1,800,30281
5,1,9000,60350
5,1,14409.839,72272
5,1,60.03,19899
5,1,0.123,1730
5,1,24.682,6172
5,1,7291.3,63745
5,1,3240,48996
5,1,8200,65274
5,1,8,3275
5,1,20.015,7642
5,1,62324.599,94387
5,1,59103.774,93093
5,1,1842.104,36852
5,1,51007.106,92085
5,1,817.2,29521
5,1,140,18103
5,1,100,16147
5,1,468,24488
5,1,1560,40012
5,1,0.229,640
5,1,2106,41072
5,1,4919.635,55945
5,1,6642,61280
5,1,83387.125,95934
5,1,2538,46629
5,1,6000,59584
5,3,0.1,32
5,1,1632,39164
5,1,0.032,703
5,1,270,18847
5,1,100369.501,96903
5,1,8694,65594
5,1,22.5,8438
5,1,610,33798
5,1,74,13195
5,1,4790,54021
5,1,46000,90143
5,1,8100,65025
5,1,1,1058
5,1,2.585,2716
5,1,270,18225
5,1,9132.226,62456
5,1,36729.907,88034
5,1,27310,84615
5,1,44597.17,90550
5,1,4563,55081
5,3,0.1,32
5,1,3618,49823
5,1,2049,44029
5,1,1350,35937
5,1,38232,90510
5,1,655,28979
5,1,40,10266
5,1,8910,66991
5,1,78.014,12305
5,1,56101.041,92052
5,1,216,16358
5,1,2.34,1662
5,1,1080.84,33199
5,1,300,25505
5,3,1.1,342
5,1,4122,61391
5,3,0.004,234
5,3,0.012,498
5,1,19.958,6324
5,2,0.072,128
5,2,0.079,246
5,2,0.669,638
5,2,108,11111
5,2,648,25848
5,2,1208.4,32957
5,2,1369,35571
5,2,1980,43064
5,1,1000,32293
5,1,30256,88029
5,1,35791.74,86992
6,1,9394,53233
6,1,9000,55009
6,1,14875.913,64118
6,1,8000,53945
6,1,50246.75,85248
6,1,12000,60048
6,1,16500,66207
6,1,7950,53467
6,1,16500,64231
6,1,17400,66487
6,1,27500,78718
6,1,10999.546,58460
6,1,11100,57380
6,1,27500,75460
6,1,10499.428,58057
6,1,27499.43,76471
6,3,0.016,17
6,2,127.84,7412
6,2,2500,35040
6,2,9193.89,53141
6,1,990.49,23514
6,1,0.75,957
6,1,16068,67525
6,1,10750.032,58503
6,2,0.52,636
6,2,470.6,30547
6,2,5100,43850
6,1,9723.591,52955
6,2,613.72,18717
6,2,6129.15,46082
6,1,19000,64768
6,2,5750,46900
6,1,20000,67167
6,1,26000,76555
6,1,3.537,2318
6,2,512,17278
6,2,3612.88,39439
6,1,0.008,27
6,1,0.18,259
1,2,63.96,7200
1,3,0.2,3355
1,3,0.267,1043
1,1,90.471,29016
1,3,0.033,437
1,3,0.08,566
1,3,0.12,2431
1,2,0.005,11
1,1,136.727,8583
1,1,0.1,104
1,3,0.185,3193
1,1,160.414,43464
1,3,1.422,6107
1,1,25.61,18633
1,1,2707.068,35776
1,4,165.75,7387
1,2,2000,34171
1,1,292.59,16163
1,1,164.586,9676
1,1,259.34,17990
1,2,80,29314
1,1,937.66,23690
1,2,623.47,26014
1,4,0.235,244
1,2,1.738,1000
1,2,26.827,7241
1,4,0.5,379
1,2,18579.76,65472
1,2,24700,71348
1,2,25011.5,71095
1,1,1516.5,43437
1,1,10657.02,57234
1,4,33.275,4235
1,2,84,3560
1,1,37452,79133
1,1,9.427,11194
1,2,300,14409
1,2,500,17617
1,1,424.91,46978
1,1,1000,21072
1,1,15000,62426
1,1,25000,71063
1,1,103.965,12912
1,2,2032.18,32006
1,2,3600,39162
1,2,7583,50513
1,1,101.696,14002
1,1,108.848,29063
1,2,27,8043
1,1,0.225,284
1,1,0.24,298
2,1,20405.221,63987
2,1,40688.52,88615
2,1,40405.221,81300
2,1,240.545,15310
2,1,6277.548,58696
2,1,8000,60843
2,1,26941.56,87080
2,1,8000,69214
2,1,1455.27,38797
2,1,520,24963
2,1,43390.674,92173
2,1,50602.65,94489
2,1,85109.485,96762
2,1,1212.62,37555
2,1,13595.43,70719
2,1,69.362,8915
2,1,10000,65581
2,1,35,6376
2,1,71.875,13069
2,1,408.56,23262
2,1,453.76,30502
2,1,254.516,16597
2,1,6157.035,61481
2,1,52.5,10705
2,1,314.55,25049
2,1,132,11970
2,1,210,20619
2,1,3745.16,49120
2,1,23979.833,87401
2,1,1000,30285
2,1,2500,47708
2,1,1000,31128
2,1,4500,58394
2,1,831.6,39014
2,1,261.83,16050
2,1,7182.93,61275
2,1,26.4,7143
2,1,9511.49,68461
2,1,11000.055,72150
2,1,7539.805,75009
2,1,43479.22,93109
2,1,8797.745,69747
2,1,61.5,13324
2,1,49730.672,94667
2,1,72877.079,95065
2,1,421.105,23630
2,1,8000.415,67702
2,1,52.5,11927
2,1,54999.565,91987
2,1,6545.59,60132
2,1,972.599,29958
2,1,2500,47708
2,1,9633.02,73000
2,1,11901.19,83895
2,1,66184.56,95951
2,1,20.5,6082
2,1,999.1,30916
2,1,420,28479
2,1,1523.98,35648
2,1,26.25,6921
2,1,52.5,11085
2,1,5883.55,63588
2,1,77195.795,93321
2,1,9563.175,71279
2,1,19,5744
2,1,158.4,19667
2,1,5252.27,53624
2,1,18500,82552
2,1,1696.562,43214
2,1,23002.632,81350
2,1,60330.076,95368
2,1,95.36,12327
2,1,45534.436,93112
2,1,2000,44496
2,1,26014.147,82114
2,1,40300,90207
2,1,37000,85937
2,1,6180.25,59453
2,1,63000,95031
2,1,301.87,27777
2,1,198.772,22472
2,1,43.92,17591
2,2,26,11270
2,1,62995.7,94268
2,1,43231.438,91219
2,3,0.03,31
2,1,5295.578,52613
2,1,17.28,5312
2,1,51,9673
2,1,95967.304,97212
2,1,772.999,28814
2,1,78450,96419
2,1,11,12986
2,2,8.16,5900
2,1,988.285,29116
2,1,1831.95,36791
2,1,70.46,8039
2,1,64.36,6998
2,1,2274.856,41320
2,1,4943.42,54858
2,1,5806.285,55469
2,1,20000,82942
2,1,782.049,30688
2,1,483.92,26061
2,1,1835.68,42889
2,1,9335.02,63577
2,1,30731,86547
3,1,24.855,8886
3,1,372.825,31721
3,1,16351.47,86863
3,1,65.766,15121
3,1,1000,40751
3,2,100.261,18419
3,1,412.593,34699
3,1,20.514,8067
3,1,49.71,12990
3,2,75.162,15624
3,2,450.968,34055
3,1,938.51,40286
3,1,4.86,4337
3,3,0.624,4025
3,1,18000.059,89018
3,1,49.71,12643
3,2,74.7,14476
3,2,185.92,23661
3,4,665.29,41251
3,1,5089.11,68551
3,1,5198.89,68974
3,1,6250,72688
3,2,125.27,23716
3,2,129.196,20295
3,2,106.048,19008
3,1,248.55,27565
3,1,262.37,26593
3,1,273.405,21435
3,2,50.108,12559
3,2,168,21739
3,1,7000,74896
3,1,1881.36,49878
3,1,46362.6,96852
3,1,7570,78235
3,1,25.368,9061
